1.0,0.0,0.0,0.0,0.0
1.0,0.0,-1.0,0.0,0.0
1.0,0.0,-1.0,-1.0,0.0
1.0,0.0,-1.0,-1.0,1.0
1.0,0.0,-1.0,-1.9,1.0
1.0,0.0,-1.0,-1.9,1.9
-0.10000000000000009,0.0,-1.0,-1.9,1.9
-0.10000000000000009,0.0,-1.9,-1.9,1.9
-1.0900000000000003,0.0,-1.9,-1.9,1.9
-1.9810000000000003,0.0,-1.9,-1.9,1.9
-1.9810000000000003,0.0,-1.9,-1.9,2.71
-1.9810000000000003,-1.0,-1.9,-1.9,2.71
-1.9810000000000003,-1.0,-1.9,-1.9,3.439
-1.9810000000000003,-1.0,-1.9,-1.9,4.0951
-1.9810000000000003,-1.0,-1.9,-1.9,2.6855900000000004
-1.9810000000000003,-1.0,-1.9,-1.9,1.4170310000000002
-1.9810000000000003,-1.0,-1.9,-1.9,0.2753279000000002
-1.9810000000000003,-1.0,-0.7099999999999997,-1.9,0.2753279000000002
-1.9810000000000003,-1.0,-0.7099999999999997,-1.9,-0.75220489
-1.9810000000000003,-1.0,-0.7099999999999997,-2.71,-0.75220489
-1.9810000000000003,-1.0,-0.7099999999999997,-2.71,-1.6769844010000001
-1.9810000000000003,-1.9,-0.7099999999999997,-2.71,-1.6769844010000001
-1.9810000000000003,-1.9,-1.6389999999999998,-2.71,-1.6769844010000001
-1.9810000000000003,-1.9,-1.6389999999999998,-3.439,-1.6769844010000001
-0.7829000000000004,-1.9,-1.6389999999999998,-3.439,-1.6769844010000001
-1.7046100000000004,-1.9,-1.6389999999999998,-3.439,-1.6769844010000001
-1.7046100000000004,-1.9,-1.6389999999999998,-3.439,-2.5092859609000002
-1.7046100000000004,-1.9,-1.6389999999999998,-3.439,-3.25835736481
-1.7046100000000004,-2.71,-1.6389999999999998,-3.439,-3.25835736481
-1.7046100000000004,-2.71,-1.6389999999999998,-4.0951,-3.25835736481
-1.7046100000000004,-2.71,-2.4751,-4.0951,-3.25835736481
-1.7046100000000004,-2.71,-3.22759,-4.0951,-3.25835736481
-1.7046100000000004,-2.71,-3.22759,-4.0951,-3.9325216283290003
-0.5341490000000002,-2.71,-3.22759,-4.0951,-3.9325216283290003
0.5192658999999997,-2.71,-3.22759,-4.0951,-3.9325216283290003
0.5192658999999997,-2.71,-3.904831,-4.0951,-3.9325216283290003
-0.5326606900000004,-2.71,-3.904831,-4.0951,-3.9325216283290003
-0.5326606900000004,-2.71,-4.514347900000001,-4.0951,-3.9325216283290003
-0.5326606900000004,-2.71,-4.514347900000001,-4.0951,-4.5392694654961
-0.5326606900000004,-2.71,-4.514347900000001,-4.0951,-5.08534251894649
-0.5326606900000004,-2.71,-4.514347900000001,-4.0951,-5.576808267051841
-0.5326606900000004,-2.71,-5.06291311,-4.0951,-5.576808267051841
-0.5326606900000004,-2.71,-5.06291311,-4.0951,-6.019127440346657
0.5206053789999996,-2.71,-5.06291311,-4.0951,-6.019127440346657
1.4685448410999997,-2.71,-5.06291311,-4.0951,-6.019127440346657
2.3216903569899996,-2.71,-5.06291311,-4.0951,-6.019127440346657
1.0895213212909995,-2.71,-5.06291311,-4.0951,-6.019127440346657
-0.019430810838100276,-2.71,-5.06291311,-4.0951,-6.019127440346657
-1.0174877297542904,-2.71,-5.06291311,-4.0951,-6.019127440346657
-1.9157389567788614,-2.71,-5.06291311,-4.0951,-6.019127440346657
-1.9157389567788614,-2.71,-5.06291311,-2.6855900000000004,-6.019127440346657
-2.724165061100975,-2.71,-5.06291311,-2.6855900000000004,-6.019127440346657
-3.4517485549908775,-2.71,-5.06291311,-2.6855900000000004,-6.019127440346657
-4.10657369949179,-2.71,-5.06291311,-2.6855900000000004,-6.019127440346657
-4.6959163295426105,-2.71,-5.06291311,-2.6855900000000004,-6.019127440346657
-4.6959163295426105,-2.71,-5.06291311,-2.6855900000000004,-4.417214696311991
-4.6959163295426105,-2.71,-5.06291311,-3.4170310000000006,-4.417214696311991
-4.6959163295426105,-2.71,-5.06291311,-3.4170310000000006,-2.9754932266807916
-5.22632469658835,-2.71,-5.06291311,-3.4170310000000006,-2.9754932266807916
-5.22632469658835,-2.71,-5.06291311,-4.0753279000000004,-2.9754932266807916
-5.22632469658835,-2.71,-5.06291311,-4.0753279000000004,-1.6779439040127124
-5.7036922269295145,-2.71,-5.06291311,-4.0753279000000004,-1.6779439040127124
-5.7036922269295145,-3.439,-5.06291311,-4.0753279000000004,-1.6779439040127124
-5.7036922269295145,-3.439,-5.06291311,-4.0753279000000004,-0.5101495136114411
-5.7036922269295145,-3.439,-5.06291311,-4.0753279000000004,-1.4591345622502971
-6.133323004236563,-3.439,-5.06291311,-4.0753279000000004,-1.4591345622502971
-6.133323004236563,-3.439,-5.06291311,-4.0753279000000004,-2.3132211060252676
-6.133323004236563,-3.439,-5.06291311,-4.0753279000000004,-3.081898995422741
-6.133323004236563,-3.439,-5.06291311,-4.66779511,-3.081898995422741
-6.133323004236563,-3.439,-5.06291311,-4.66779511,-3.773709095880467
-6.133323004236563,-3.439,-5.06291311,-4.66779511,-4.39633818629242
-6.133323004236563,-3.439,-5.06291311,-4.66779511,-4.9567043676631775
-6.133323004236563,-4.0951,-5.06291311,-4.66779511,-4.9567043676631775
-6.133323004236563,-4.0951,-5.556621799,-4.66779511,-4.9567043676631775
-6.519990703812907,-4.0951,-5.556621799,-4.66779511,-4.9567043676631775
-6.519990703812907,-4.0951,-5.556621799,-4.66779511,-5.46103393089686
-6.519990703812907,-4.0951,-5.556621799,-4.66779511,-5.914930537807174
-4.867991633431616,-4.0951,-5.556621799,-4.66779511,-5.914930537807174
-4.867991633431616,-4.0951,-5.556621799,-4.66779511,-6.3234374840264564
-4.867991633431616,-4.0951,-5.556621799,-4.66779511,-6.691093735623811
-4.867991633431616,-4.0951,-5.556621799,-4.66779511,-7.02198436206143
-4.867991633431616,-4.0951,-5.556621799,-4.66779511,-7.319785925855287
-3.381192470088454,-4.0951,-5.556621799,-4.66779511,-7.319785925855287
-3.381192470088454,-4.0951,-5.556621799,-4.66779511,-7.587807333269758
-3.381192470088454,-4.0951,-5.556621799,-4.66779511,-7.829026599942782
-2.0430732230796087,-4.0951,-5.556621799,-4.66779511,-7.829026599942782
-0.8387659007716477,-4.0951,-5.556621799,-4.66779511,-7.829026599942782
0.24511068930551705,-4.0951,-5.556621799,-4.66779511,-7.829026599942782
0.24511068930551705,-4.0951,-6.0009596191000005,-4.66779511,-7.829026599942782
0.24511068930551705,-4.0951,-6.0009596191000005,-4.66779511,-8.046123939948504
1.2205996203749656,-4.0951,-6.0009596191000005,-4.66779511,-8.046123939948504
1.2205996203749656,-4.0951,-6.0009596191000005,-5.201015599,-8.046123939948504
1.2205996203749656,-4.68559,-6.0009596191000005,-5.201015599,-8.046123939948504
1.2205996203749656,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
2.098539658337469,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
2.8886856925037225,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
3.5998171232533505,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
2.2398354109280154,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
1.0158518698352137,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
-0.08573331714830768,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
-1.077159985433477,-4.68559,-6.0009596191000005,-5.201015599,-8.241511545953655
